日期,ETF代號,股票代號,股票名稱,股數,持股比例(%)
2026-05-05,00980A,2059,川湖科技,82000.0,2.15
2026-05-05,00980A,8210,勤誠興業,268000.0,2.14
2026-05-05,00980A,8299,群聯電子,150000.0,2.01
2026-05-05,00980A,3653,健策精密工業,66000.0,1.99
2026-05-05,00980A,6805,富世達,148000.0,1.87
2026-05-05,00980A,2344,華邦電子,2892000.0,1.81
2026-05-05,00980A,3711,日月光投資控股,536000.0,1.76
2026-05-05,00980A,6274,台燿科技,222000.0,1.71
2026-05-05,00980A,8996,高力熱處理工業,203000.0,1.53
2026-05-05,00980A,3443,創意電子,50000.0,1.53
2026-05-05,00980A,3037,欣興電子,240000.0,1.37
2026-05-05,00980A,6584,南俊國際,260000.0,1.17
2026-05-05,00980A,3081,聯亞光電工業,65000.0,1.16
2026-05-05,00980A,3231,緯創資通,1127000.0,1.01
2026-05-05,00980A,3189,景碩科技,280000.0,0.93
2026-05-05,00980A,3036,文曄科技,693000.0,0.92
2026-05-05,00980A,6442,光紅建聖,71000.0,0.92
2026-05-05,00980A,2891,中國信託金融控股,2614000.0,0.88
2026-05-05,00980A,3533,嘉澤端子工業,54000.0,0.85
2026-05-05,00980A,3044,健鼎科技,253000.0,0.77
2026-05-05,00980A,6831,邁科科技,224000.0,0.74
2026-05-05,00980A,3293,鈊象電子,129000.0,0.6
2026-05-05,00980A,1477,聚陽實業,369000.0,0.49
2026-05-05,00980A,1519,華城電機,72000.0,0.41
2026-05-05,00980A,2376,技嘉科技,225000.0,0.4
2026-05-05,00980A,2884,玉山金融控股,1833622.0,0.37
2026-05-05,00980A,2548,華固建設,470000.0,0.36
2026-05-05,00980A,5904,寶雅國際,92450.0,0.33
2026-05-05,00980A,4915,致伸科技,547000.0,0.26
2026-05-05,00980A,3264,欣銓科技,158000.0,0.24
2026-05-05,00980A,5434,崇越科技,54000.0,0.14
2026-05-05,00982A,2330,台積電,1548000.0,8.62
2026-05-05,00982A,5536,聖暉*,3355000.0,7.02
2026-05-05,00982A,6669,緯穎,491000.0,5.84
2026-05-05,00982A,2383,台光電,457000.0,5.32
2026-05-05,00982A,3105,穩懋,3946000.0,5.06
2026-05-05,00982A,2345,智邦,719000.0,4.41
2026-05-05,00982A,3264,欣銓,8078000.0,4.24
2026-05-05,00982A,2360,致茂,724000.0,4.09
2026-05-05,00982A,2454,聯發科,573000.0,4.03
2026-05-05,00982A,6139,亞翔,2278000.0,3.88
2026-05-05,00982A,3017,奇鋐,538000.0,3.8
2026-05-05,00982A,2308,台達電,690000.0,3.75
2026-05-05,00982A,6223,旺矽,276000.0,3.49
2026-05-05,00982A,6257,矽格,6338000.0,2.96
2026-05-05,00982A,6147,頎邦,6546000.0,2.87
2026-05-05,00982A,4958,臻鼎-KY,2654000.0,2.81
2026-05-05,00982A,3491,昇達科,539000.0,2.25
2026-05-05,00982A,1785,光洋科,4611000.0,1.92
2026-05-05,00982A,2467,志聖,1199000.0,1.7
2026-05-05,00982A,6805,富世達,311000.0,1.69
2026-05-05,00982A,6285,啟碁,3000000.0,1.66
2026-05-05,00982A,3583,辛耘,617000.0,1.2
2026-05-05,00982A,8996,高力,373000.0,1.14
2026-05-05,00982A,6510,精測,121000.0,1.12
2026-05-05,00982A,2059,川湖,106000.0,1.05
2026-05-05,00982A,3030,德律,1135000.0,1.05
2026-05-05,00982A,6488,環球晶,683000.0,1.01
2026-05-05,00982A,2303,聯電,5045000.0,1.0
2026-05-05,00982A,2404,漢唐,368000.0,0.88
2026-05-05,00982A,5289,宜鼎,274000.0,0.87
2026-05-05,00982A,2347,聯強,3693000.0,0.74
2026-05-05,00982A,3533,嘉澤,111000.0,0.71
2026-05-05,00982A,3211,順達,780000.0,0.69
2026-05-05,00982A,2313,華通,1033000.0,0.68
2026-05-05,00982A,3131,弘塑,89000.0,0.67
2026-05-05,00982A,6274,台燿,223000.0,0.61
2026-05-05,00982A,2368,金像電,155000.0,0.55
2026-05-05,00982A,2472,立隆電,1210000.0,0.55
2026-05-05,00982A,3711,日月光投控,349000.0,0.45
2026-05-05,00982A,3665,貿聯-KY,58136.0,0.42
2026-05-05,00982A,5274,信驊,6000.0,0.26
2026-05-05,00982A,6691,洋基工程,159000.0,0.25
2026-05-05,00982A,8046,南電,103000.0,0.25
2026-05-05,00982A,4938,和碩,1236000.0,0.25
2026-05-05,00982A,6177,達麗,1784350.0,0.2
2026-05-05,00982A,3376,新日興,355000.0,0.18
2026-05-05,00982A,2885,元大金,1102420.0,0.14
2026-05-05,00982A,8464,億豐,142000.0,0.12
2026-05-05,00982A,1319,東陽,355000.0,0.07
2026-05-05,00982A,4441,振大環球,59000.0,0.03
2026-05-05,00982A,3443,創意,1000.0,0.01
2026-05-05,00982A,2548,華固,29600.0,0.01
2026-05-05,00982A,1519,華城,600.0,0.0
2026-05-05,00982A,8358,金居,1000.0,0.0
2026-05-05,00982A,3706,神達,1400.0,0.0
2026-05-05,00982A,2886,兆豐金,1000.0,0.0
2026-05-05,00982A,2881,富邦金,250.0,0.0
