日期,ETF代號,股票代號,股票名稱,股數,持股比例(%)
2026-05-21,00980A,3037,欣興電子,562000.0,2.94
2026-05-21,00980A,2368,金像電子（股）公司,393000.0,2.92
2026-05-21,00980A,2408,南亞科技,1646000.0,2.79
2026-05-21,00980A,3017,奇鋐科技,184000.0,2.65
2026-05-21,00980A,2344,華邦電子,3621000.0,2.38
2026-05-21,00980A,5274,信驊科技,25000.0,2.37
2026-05-21,00980A,6223,旺矽科技,71000.0,2.32
2026-05-21,00980A,2059,川湖科技,82000.0,2.32
2026-05-21,00980A,2317,鴻海精密工業,1506000.0,2.15
2026-05-21,00980A,6669,緯穎科技服務,68000.0,2.1
2026-05-21,00980A,3443,創意電子,70000.0,2.05
2026-05-21,00980A,6515,穎崴科技,37000.0,2.03
2026-05-21,00980A,8299,群聯電子,150000.0,2.02
2026-05-21,00980A,3081,聯亞光電工業,127000.0,1.87
2026-05-21,00980A,8210,勤誠興業,236000.0,1.82
2026-05-21,00980A,3036,文曄科技,1067000.0,1.8
2026-05-21,00980A,3711,日月光投資控股,584000.0,1.72
2026-05-21,00980A,6274,台燿科技,222000.0,1.7
2026-05-21,00980A,6805,富世達,161000.0,1.68
2026-05-21,00980A,2382,廣達電腦,899000.0,1.6
2026-05-21,00980A,8996,高力熱處理工業,221000.0,1.36
2026-05-21,00980A,2376,技嘉科技,577000.0,1.05
2026-05-21,00980A,6831,邁科科技,224000.0,1.01
2026-05-21,00980A,3231,緯創資通,1228000.0,0.99
2026-05-21,00980A,3189,景碩科技,305000.0,0.98
2026-05-21,00980A,2891,中國信託金融控股,2849000.0,0.95
2026-05-21,00980A,3293,鈊象電子,220000.0,0.94
2026-05-21,00980A,3044,健鼎科技,276000.0,0.78
2026-05-21,00980A,3653,健策精密工業,38000.0,0.73
2026-05-21,00980A,6442,光紅建聖,71000.0,0.73
2026-05-21,00980A,2884,玉山金融控股,3867622.0,0.7
2026-05-21,00980A,3665,貿聯控股（BizLink Holding In,53336.0,0.66
2026-05-21,00980A,6584,南俊國際,153000.0,0.6
2026-05-21,00980A,5904,寶雅國際,179450.0,0.58
2026-05-21,00980A,2548,華固建設,512000.0,0.37
2026-05-21,00980A,1477,聚陽實業,201000.0,0.25
2026-05-21,00980A,3264,欣銓科技,172000.0,0.22
2026-05-21,00980A,3533,嘉澤端子工業,13000.0,0.19
2026-05-21,00980A,4915,致伸科技,298000.0,0.12
2026-05-21,00982A,2330,台積電,1937000.0,8.58
2026-05-21,00982A,5536,聖暉*,3654000.0,6.78
2026-05-21,00982A,2383,台光電,444000.0,3.96
2026-05-21,00982A,2345,智邦,821000.0,3.92
2026-05-21,00982A,3264,欣銓,9348000.0,3.91
2026-05-21,00982A,2454,聯發科,570000.0,3.73
2026-05-21,00982A,3105,穩懋,4118000.0,3.73
2026-05-21,00982A,6669,緯穎,373000.0,3.71
2026-05-21,00982A,6223,旺矽,318000.0,3.66
2026-05-21,00982A,6139,亞翔,2463000.0,3.59
2026-05-21,00982A,2360,致茂,851000.0,3.56
2026-05-21,00982A,3491,昇達科,980000.0,3.49
2026-05-21,00982A,6147,頎邦,6092000.0,2.66
2026-05-21,00982A,6257,矽格,5984000.0,2.51
2026-05-21,00982A,4958,臻鼎-KY,2770000.0,2.46
2026-05-21,00982A,6285,啟碁,4160000.0,2.35
2026-05-21,00982A,2059,川湖,246000.0,2.24
2026-05-21,00982A,6488,環球晶,1614000.0,2.09
2026-05-21,00982A,3017,奇鋐,420000.0,1.99
2026-05-21,00982A,2303,聯電,8492000.0,1.86
2026-05-21,00982A,3583,辛耘,1088000.0,1.82
2026-05-21,00982A,2472,立隆電,3126000.0,1.62
2026-05-21,00982A,2467,志聖,1425000.0,1.6
2026-05-21,00982A,1785,光洋科,5481000.0,1.53
2026-05-21,00982A,3008,大立光,184000.0,1.19
2026-05-21,00982A,2308,台達電,299000.0,1.16
2026-05-21,00982A,6274,台燿,455000.0,1.11
2026-05-21,00982A,8016,矽創,1649000.0,0.95
2026-05-21,00982A,3711,日月光投控,954000.0,0.92
2026-05-21,00982A,7769,鴻勁,64000.0,0.91
2026-05-21,00982A,2327,國巨*,850000.0,0.9
2026-05-21,00982A,3036,文曄,1581000.0,0.89
2026-05-21,00982A,6510,精測,126000.0,0.86
2026-05-21,00982A,6278,台表科,1961000.0,0.81
2026-05-21,00982A,2404,漢唐,384000.0,0.8
2026-05-21,00982A,2368,金像電,314000.0,0.79
2026-05-21,00982A,8996,高力,389000.0,0.78
2026-05-21,00982A,2316,楠梓電,2796000.0,0.78
2026-05-21,00982A,2347,聯強,3834000.0,0.65
2026-05-21,00982A,6531,愛普*,259000.0,0.51
2026-05-21,00982A,5289,宜鼎,110000.0,0.37
2026-05-21,00982A,3533,嘉澤,75000.0,0.36
2026-05-21,00982A,3030,德律,461000.0,0.32
2026-05-21,00982A,5274,信驊,9000.0,0.28
2026-05-21,00982A,3702,大聯大,1059000.0,0.26
2026-05-21,00982A,3211,順達,321000.0,0.23
2026-05-21,00982A,2313,華通,432000.0,0.22
2026-05-21,00982A,2351,順德,599000.0,0.22
2026-05-21,00982A,2451,創見,340000.0,0.21
2026-05-21,00982A,6831,邁科,143000.0,0.21
2026-05-21,00982A,2376,技嘉,339000.0,0.21
2026-05-21,00982A,2377,微星,929000.0,0.21
2026-05-21,00982A,8046,南電,107000.0,0.18
2026-05-21,00982A,6177,達麗,1762350.0,0.16
2026-05-21,00982A,3376,新日興,371000.0,0.15
2026-05-21,00982A,2885,元大金,1150420.0,0.13
2026-05-21,00982A,3665,貿聯-KY,21136.0,0.08
2026-05-21,00982A,3131,弘塑,15000.0,0.08
2026-05-21,00982A,4938,和碩,470000.0,0.07
2026-05-21,00982A,8464,億豐,52000.0,0.03
2026-05-21,00982A,1319,東陽,124000.0,0.02
2026-05-21,00982A,3443,創意,1000.0,0.01
2026-05-21,00982A,4441,振大環球,23000.0,0.01
2026-05-21,00982A,6805,富世達,1000.0,0.0
2026-05-21,00982A,8358,金居,1000.0,0.0
2026-05-21,00982A,1519,華城,600.0,0.0
2026-05-21,00982A,2548,華固,2000.0,0.0
2026-05-21,00982A,3706,神達,1400.0,0.0
2026-05-21,00982A,2881,富邦金,250.0,0.0
2026-05-21,00982A,2886,兆豐金,1000.0,0.0
