日期,ETF代號,股票代號,股票名稱,股數,持股比例(%)
2026-04-16,00981A,2330,台積電,6256000.0,9.01
2026-04-16,00981A,2383,台光電,3012000.0,7.98
2026-04-16,00981A,2308,台達電,4711000.0,6.0
2026-04-16,00981A,3653,健策,1906000.0,5.77
2026-04-16,00981A,2368,金像電,6971000.0,5.61
2026-04-16,00981A,2345,智邦,3963000.0,5.57
2026-04-16,00981A,3017,奇鋐,3272000.0,5.52
2026-04-16,00981A,3665,貿聯-KY,3332848.0,5.51
2026-04-16,00981A,6223,旺矽,1521000.0,5.16
2026-04-16,00981A,8046,南電,8389000.0,4.18
2026-04-16,00981A,3037,欣興,9287000.0,4.14
2026-04-16,00981A,5274,信驊,350000.0,3.5
2026-04-16,00981A,2327,國巨*,13418000.0,3.01
2026-04-16,00981A,6515,穎崴,311000.0,2.11
2026-04-16,00981A,3711,日月光投控,6679000.0,2.08
2026-04-16,00981A,2454,聯發科,1540000.0,2.02
2026-04-16,00981A,6274,台燿,3019000.0,2.0
2026-04-16,00981A,2449,京元電子,9479000.0,1.86
2026-04-16,00981A,6805,富世達,1404000.0,1.84
2026-04-16,00981A,6510,精測,633000.0,1.6
2026-04-16,00981A,8358,金居,5508000.0,1.27
2026-04-16,00981A,1303,南亞,16352000.0,1.02
2026-04-16,00981A,3211,順達,3702000.0,0.89
2026-04-16,00981A,3189,景碩,2825000.0,0.77
2026-04-16,00981A,8210,勤誠,964000.0,0.68
2026-04-16,00981A,3443,創意,271000.0,0.63
2026-04-16,00981A,6147,頎邦,7884000.0,0.62
2026-04-16,00981A,3661,世芯-KY,256000.0,0.61
2026-04-16,00981A,6488,環球晶,1465000.0,0.55
2026-04-16,00981A,2404,漢唐,821000.0,0.53
2026-04-16,00981A,6669,緯穎,199000.0,0.51
2026-04-16,00981A,5439,高技,1756000.0,0.48
2026-04-16,00981A,4979,華星光,1037000.0,0.42
2026-04-16,00981A,8996,高力,535000.0,0.41
2026-04-16,00981A,3264,欣銓,3055000.0,0.37
2026-04-16,00981A,6187,萬潤,396000.0,0.3
2026-04-16,00981A,6191,精成科,3664000.0,0.27
2026-04-16,00981A,2481,強茂,3648000.0,0.27
2026-04-16,00981A,3583,辛耘,527000.0,0.26
2026-04-16,00981A,3376,新日興,1497000.0,0.2
2026-04-16,00981A,3324,雙鴻,166000.0,0.12
