日期,ETF代號,股票代號,股票名稱,股數,持股比例(%)
2026-06-03,00981A,2330,台積電,11960000.0,9.97
2026-06-03,00981A,2383,台光電,4486000.0,7.45
2026-06-03,00981A,2454,聯發科,4263000.0,6.66
2026-06-03,00981A,2308,台達電,6572000.0,5.55
2026-06-03,00981A,2345,智邦,6231000.0,5.54
2026-06-03,00981A,2327,國巨*,18313000.0,5.16
2026-06-03,00981A,3017,奇鋐,5191000.0,5.09
2026-06-03,00981A,6669,緯穎,2437000.0,4.69
2026-06-03,00981A,6223,旺矽,2169000.0,4.4
2026-06-03,00981A,3037,欣興,12466000.0,4.29
2026-06-03,00981A,3711,日月光投控,17948000.0,3.81
2026-06-03,00981A,3665,貿聯-KY,4703848.0,3.73
2026-06-03,00981A,2368,金像電,7769000.0,3.7
2026-06-03,00981A,8046,南電,10828000.0,3.36
2026-06-03,00981A,2303,聯電,71690000.0,3.22
2026-06-03,00981A,3653,健策,2267000.0,3.04
2026-06-03,00981A,5274,信驊,422000.0,2.61
2026-06-03,00981A,6274,台燿,4400000.0,2.56
2026-06-03,00981A,6805,富世達,1761000.0,1.26
2026-06-03,00981A,6515,穎崴,442000.0,1.25
2026-06-03,00981A,8210,勤誠,2167000.0,1.08
2026-06-03,00981A,6510,精測,930000.0,1.06
2026-06-03,00981A,2382,廣達,5441000.0,0.78
2026-06-03,00981A,2317,鴻海,7307000.0,0.78
2026-06-03,00981A,3533,嘉澤,852000.0,0.75
2026-06-03,00981A,6147,頎邦,5775000.0,0.55
2026-06-03,00981A,6187,萬潤,1334000.0,0.49
2026-06-03,00981A,2404,漢唐,1200000.0,0.48
2026-06-03,00981A,3008,大立光,329000.0,0.45
2026-06-03,00981A,5439,高技,3528000.0,0.45
2026-06-03,00981A,4966,譜瑞-KY,1642000.0,0.45
2026-06-03,00981A,2449,京元電子,3645000.0,0.4
2026-06-03,00981A,8996,高力,1034000.0,0.39
2026-06-03,00981A,8150,南茂,11635000.0,0.38
2026-06-03,00981A,6278,台表科,3734000.0,0.27
2026-06-03,00981A,3443,創意,167000.0,0.26
2026-06-03,00981A,1590,亞德客-KY,530000.0,0.25
2026-06-03,00981A,8358,金居,980000.0,0.21
2026-06-03,00981A,6191,精成科,3988000.0,0.14
2026-06-03,00981A,3376,新日興,1741000.0,0.14
2026-06-03,00981A,6271,同欣電,686000.0,0.06
2026-06-03,00981A,2002,中鋼,5163000.0,0.03
2026-06-03,00981A,2313,華通,329000.0,0.03
2026-06-03,00981A,1319,東陽,511000.0,0.02
2026-06-03,00981A,3264,欣銓,1000.0,0.0
2026-06-03,00981A,2357,華碩,1000.0,0.0
2026-06-03,00981A,3661,世芯-KY,1000.0,0.0
2026-06-03,00981A,1815,富喬,107000.0,0.0
2026-06-03,00981A,2439,美律,18000.0,0.0
2026-06-03,00981A,5347,世界,1000.0,0.0
2026-06-03,00981A,2481,強茂,5000.0,0.0
2026-06-03,00980A,2330,台灣積體電路製造,704000.0,9.1
2026-06-03,00980A,2308,台達電子工業,475000.0,6.22
2026-06-03,00980A,2454,聯發科技,188000.0,4.55
2026-06-03,00980A,7769,鴻勁精密,93000.0,3.73
2026-06-03,00980A,2383,台光電子材料,134000.0,3.45
2026-06-03,00980A,2059,川湖科技,110000.0,3.14
2026-06-03,00980A,3037,欣興電子,562000.0,3.0
2026-06-03,00980A,2368,金像電子（股）公司,393000.0,2.9
2026-06-03,00980A,2360,致茂電子,204000.0,2.77
2026-06-03,00980A,2345,智邦科技,194000.0,2.67
2026-06-03,00980A,6223,旺矽科技,84000.0,2.64
2026-06-03,00980A,2317,鴻海精密工業,1286000.0,2.12
2026-06-03,00980A,5274,信驊科技,22000.0,2.11
2026-06-03,00980A,3017,奇鋐科技,131000.0,1.99
2026-06-03,00980A,3081,聯亞光電工業,127000.0,1.92
2026-06-03,00980A,3711,日月光投資控股,584000.0,1.92
2026-06-03,00980A,8299,群聯電子,134000.0,1.92
2026-06-03,00980A,2408,南亞科技,885000.0,1.89
2026-06-03,00980A,6274,台燿科技,208000.0,1.88
2026-06-03,00980A,2344,華邦電子,1839000.0,1.74
2026-06-03,00980A,3443,創意電子,70000.0,1.72
2026-06-03,00980A,3036,文曄科技,1067000.0,1.66
2026-06-03,00980A,6515,穎崴科技,37000.0,1.62
2026-06-03,00980A,6669,緯穎科技服務,52000.0,1.55
2026-06-03,00980A,8210,勤誠興業,175000.0,1.36
2026-06-03,00980A,8996,高力熱處理工業,221000.0,1.29
2026-06-03,00980A,3231,緯創資通,1228000.0,1.27
2026-06-03,00980A,3189,景碩科技,305000.0,1.2
2026-06-03,00980A,3653,健策精密工業,57000.0,1.19
2026-06-03,00980A,2382,廣達電腦,530000.0,1.18
2026-06-03,00980A,3529,力旺電子,60000.0,1.14
2026-06-03,00980A,2891,中國信託金融控股,2849000.0,1.07
2026-06-03,00980A,8046,南亞電路板,219000.0,1.06
2026-06-03,00980A,6805,富世達,92000.0,1.02
2026-06-03,00980A,5904,寶雅國際,312450.0,0.95
2026-06-03,00980A,2376,技嘉科技,424000.0,0.9
2026-06-03,00980A,6831,邁科科技,224000.0,0.87
2026-06-03,00980A,6442,光紅建聖,71000.0,0.78
2026-06-03,00980A,3044,健鼎科技,276000.0,0.75
2026-06-03,00980A,2884,玉山金融控股,3867622.0,0.68
2026-06-03,00980A,3665,貿聯控股（BizLink Holding In,53336.0,0.66
2026-06-03,00980A,3293,鈊象電子,124000.0,0.52
2026-06-03,00980A,3264,欣銓科技,172000.0,0.21
2026-06-03,00980A,3533,嘉澤端子工業,13000.0,0.18
2026-06-03,00982A,2330,台積電,1937000.0,8.67
