日期,ETF代號,股票代號,股票名稱,股數,持股比例(%)
2026-08-14,00981A,2383,台光電,4863000.0,9.6
2026-08-14,00981A,2330,台積電,12134000.0,9.3
2026-08-14,00981A,2454,聯發科,5448000.0,7.34
2026-08-14,00981A,3037,欣興,20210000.0,6.6
2026-08-14,00981A,3017,奇鋐,5900000.0,6.11
2026-08-14,00981A,6669,緯穎,2496000.0,5.14
2026-08-14,00981A,2327,國巨*,25437000.0,5.06
2026-08-14,00981A,6223,旺矽,2443000.0,5.04
2026-08-14,00981A,2345,智邦,6594000.0,4.85
2026-08-14,00981A,2308,台達電,7070000.0,4.27
2026-08-14,00981A,8046,南電,9634000.0,4.02
2026-08-14,00981A,3711,日月光投控,19529000.0,3.85
2026-08-14,00981A,3653,健策,2375000.0,3.69
2026-08-14,00981A,2303,聯電,87718000.0,3.4
2026-08-14,00981A,3665,貿聯-KY,4616848.0,3.25
2026-08-14,00981A,6274,台燿,5499000.0,2.95
2026-08-14,00981A,5274,信驊,484900.0,2.75
2026-08-14,00981A,6805,富世達,2265000.0,1.31
2026-08-14,00981A,2368,金像電,4000000.0,1.3
2026-08-14,00981A,2449,京元電子,11295450.0,0.89
2026-08-14,00981A,8210,勤誠,2497000.0,0.8
2026-08-14,00981A,6187,萬潤,1334000.0,0.54
2026-08-14,00981A,2360,致茂,622000.0,0.46
2026-08-14,00981A,6510,精測,478000.0,0.46
2026-08-14,00981A,3264,欣銓,5918000.0,0.43
2026-08-14,00981A,4979,華星光,2424000.0,0.41
2026-08-14,00981A,8996,高力,802000.0,0.33
2026-08-14,00981A,4958,臻鼎-KY,1682000.0,0.26
2026-08-14,00981A,6278,台表科,3250000.0,0.18
2026-08-14,00981A,6271,同欣電,2224000.0,0.14
2026-08-14,00981A,6191,精成科,3988000.0,0.11
2026-08-14,00981A,3376,新日興,1741000.0,0.11
2026-08-14,00981A,6515,穎崴,13000.0,0.03
2026-08-14,00981A,4966,譜瑞-KY,140000.0,0.03
2026-08-14,00981A,2002,中鋼,5163000.0,0.03
2026-08-14,00981A,8358,金居,1000.0,0.0
2026-08-14,00981A,3661,世芯-KY,1000.0,0.0
2026-08-14,00981A,3443,創意,1000.0,0.0
2026-08-14,00981A,2439,美律,1000.0,0.0
2026-08-14,00981A,1590,亞德客-KY,1000.0,0.0
2026-08-14,00981A,3008,大立光,1000.0,0.0
2026-08-14,00981A,2382,廣達,1000.0,0.0
2026-08-14,00981A,3533,嘉澤,1000.0,0.0
2026-08-14,00981A,2408,南亞科,1000.0,0.0
2026-08-14,00981A,6488,環球晶,1000.0,0.0
2026-08-14,00981A,2313,華通,1000.0,0.0
2026-08-14,00981A,8150,南茂,1000.0,0.0
2026-08-14,00981A,2317,鴻海,1000.0,0.0
2026-08-14,00981A,5347,世界,1000.0,0.0
2026-08-14,00981A,2481,強茂,5000.0,0.0
2026-08-14,00980A,2330,台灣積體電路製造,663000.0,7.67
2026-08-14,00980A,2454,聯發科技,279000.0,5.67
2026-08-14,00980A,2059,川湖科技,91000.0,5.49
2026-08-14,00980A,2383,台光電子材料,152000.0,4.53
2026-08-14,00980A,2308,台達電子工業,404000.0,3.68
2026-08-14,00980A,3081,聯亞光電工業,237600.0,2.91
