日期,ETF代號,股票代號,股票名稱,股數,持股比例(%)
2026-04-02,00981A,2330,台積電,5428000.0,9.49
2026-04-02,00981A,2383,台光電,2807000.0,7.55
2026-04-02,00981A,3017,奇鋐,3026000.0,6.05
2026-04-02,00981A,2308,台達電,4379000.0,6.05
2026-04-02,00981A,2368,金像電,6607000.0,5.78
2026-04-02,00981A,3653,健策,1595000.0,5.72
2026-04-02,00981A,3665,貿聯-KY,3052848.0,5.65
2026-04-02,00981A,2345,智邦,3646000.0,5.6
2026-04-02,00981A,6223,旺矽,1414000.0,5.14
2026-04-02,00981A,8046,南電,6895000.0,3.78
2026-04-02,00981A,3037,欣興,7410000.0,3.71
2026-04-02,00981A,5274,信驊,318000.0,3.59
2026-04-02,00981A,2327,國巨*,11083000.0,2.63
2026-04-02,00981A,3711,日月光投控,6159000.0,2.15
2026-04-02,00981A,6805,富世達,1130000.0,2.06
2026-04-02,00981A,2449,京元電子,7512000.0,1.88
2026-04-02,00981A,6510,精測,604000.0,1.85
2026-04-02,00981A,6515,穎崴,268000.0,1.71
2026-04-02,00981A,1303,南亞,19743000.0,1.47
2026-04-02,00981A,3211,順達,4086000.0,1.31
2026-04-02,00981A,6274,台燿,1773000.0,1.06
2026-04-02,00981A,3189,景碩,2657000.0,0.86
2026-04-02,00981A,6139,亞翔,1559000.0,0.78
2026-04-02,00981A,3661,世芯-KY,275000.0,0.72
2026-04-02,00981A,2454,聯發科,508000.0,0.72
2026-04-02,00981A,5347,世界,5845000.0,0.62
2026-04-02,00981A,3443,創意,267000.0,0.6
2026-04-02,00981A,6488,環球晶,1330000.0,0.53
2026-04-02,00981A,2404,漢唐,595000.0,0.48
2026-04-02,00981A,3264,欣銓,2870000.0,0.45
2026-04-02,00981A,8996,高力,515000.0,0.43
2026-04-02,00981A,8358,金居,1955000.0,0.43
2026-04-02,00981A,1326,台化,9001000.0,0.39
2026-04-02,00981A,8210,勤誠,480000.0,0.39
2026-04-02,00981A,4979,華星光,1037000.0,0.38
2026-04-02,00981A,6187,萬潤,388000.0,0.34
2026-04-02,00981A,6191,精成科,3402000.0,0.29
