日期,ETF代號,股票代號,股票名稱,股數,持股比例(%)
2026-05-07,00980A,5434,崇越科技,54000.0,0.14
2026-05-07,00982A,2330,台積電,1659000.0,8.37
2026-05-07,00982A,5536,聖暉*,3502000.0,6.88
2026-05-07,00982A,6669,緯穎,513000.0,5.72
2026-05-07,00982A,2383,台光電,489000.0,5.43
2026-05-07,00982A,3105,穩懋,4118000.0,4.62
2026-05-07,00982A,2454,聯發科,573000.0,4.41
2026-05-07,00982A,2345,智邦,767000.0,4.27
2026-05-07,00982A,3264,欣銓,8268000.0,4.19
2026-05-07,00982A,2360,致茂,772000.0,4.06
2026-05-07,00982A,6139,亞翔,2437000.0,3.91
2026-05-07,00982A,2308,台達電,738000.0,3.66
2026-05-07,00982A,6223,旺矽,288000.0,3.2
2026-05-07,00982A,6257,矽格,6773000.0,3.09
2026-05-07,00982A,6147,頎邦,6969000.0,2.73
2026-05-07,00982A,4958,臻鼎-KY,2770000.0,2.56
2026-05-07,00982A,3491,昇達科,563000.0,2.04
2026-05-07,00982A,6488,環球晶,1223000.0,1.98
2026-05-07,00982A,1785,光洋科,4925000.0,1.86
2026-05-07,00982A,3017,奇鋐,322000.0,1.76
2026-05-07,00982A,6285,啟碁,3207000.0,1.68
2026-05-07,00982A,2467,志聖,1280000.0,1.63
2026-05-07,00982A,2303,聯電,7865000.0,1.61
2026-05-07,00982A,3583,辛耘,763000.0,1.37
2026-05-07,00982A,6805,富世達,325000.0,1.37
2026-05-07,00982A,2059,川湖,111000.0,1.09
2026-05-07,00982A,6510,精測,126000.0,1.07
2026-05-07,00982A,3030,德律,1158000.0,1.07
2026-05-07,00982A,8996,高力,389000.0,1.02
2026-05-07,00982A,5289,宜鼎,280000.0,0.93
2026-05-07,00982A,2404,漢唐,384000.0,0.85
2026-05-07,00982A,2347,聯強,3950000.0,0.75
2026-05-07,00982A,3533,嘉澤,116000.0,0.71
2026-05-07,00982A,6274,台燿,235000.0,0.69
2026-05-07,00982A,3211,順達,814000.0,0.68
2026-05-07,00982A,3131,弘塑,93000.0,0.67
2026-05-07,00982A,2313,華通,1105000.0,0.62
2026-05-07,00982A,2472,立隆電,1293000.0,0.54
2026-05-07,00982A,2368,金像電,166000.0,0.54
2026-05-07,00982A,3711,日月光投控,373000.0,0.44
2026-05-07,00982A,3665,貿聯-KY,63136.0,0.39
2026-05-07,00982A,6691,洋基工程,166000.0,0.25
2026-05-07,00982A,5274,信驊,6000.0,0.25
2026-05-07,00982A,4938,和碩,1290000.0,0.24
2026-05-07,00982A,8046,南電,107000.0,0.23
2026-05-07,00982A,6177,達麗,1862350.0,0.19
2026-05-07,00982A,3376,新日興,371000.0,0.17
2026-05-07,00982A,2885,元大金,1150420.0,0.14
2026-05-07,00982A,8464,億豐,148000.0,0.11
2026-05-07,00982A,1319,東陽,355000.0,0.06
2026-05-07,00982A,4441,振大環球,62000.0,0.03
2026-05-07,00982A,3443,創意,1000.0,0.01
2026-05-07,00982A,2548,華固,30600.0,0.01
2026-05-07,00982A,1519,華城,600.0,0.0
2026-05-07,00982A,8358,金居,1000.0,0.0
2026-05-07,00982A,3706,神達,1400.0,0.0
2026-05-07,00982A,2886,兆豐金,1000.0,0.0
2026-05-07,00982A,2881,富邦金,250.0,0.0
