日期,ETF代號,股票代號,股票名稱,股數,持股比例(%)
2026-04-13,00981A,2330,台積電,5827000.0,9.4
2026-04-13,00981A,2383,台光電,2861000.0,7.71
2026-04-13,00981A,2308,台達電,4450000.0,6.28
2026-04-13,00981A,3653,健策,1734000.0,5.69
2026-04-13,00981A,3665,貿聯-KY,3132848.0,5.65
2026-04-13,00981A,2368,金像電,6607000.0,5.65
2026-04-13,00981A,2345,智邦,3726000.0,5.5
2026-04-13,00981A,3017,奇鋐,3066000.0,5.47
2026-04-13,00981A,6223,旺矽,1434000.0,5.29
2026-04-13,00981A,3037,欣興,9287000.0,4.71
2026-04-13,00981A,8046,南電,8269000.0,4.39
2026-04-13,00981A,5274,信驊,323000.0,3.19
2026-04-13,00981A,2327,國巨*,12614000.0,3.1
2026-04-13,00981A,2449,京元電子,8903000.0,2.13
2026-04-13,00981A,3711,日月光投控,6259000.0,2.12
2026-04-13,00981A,6515,穎崴,283000.0,1.96
2026-04-13,00981A,6274,台燿,2954000.0,1.92
2026-04-13,00981A,6510,精測,605000.0,1.68
2026-04-13,00981A,6805,富世達,1160000.0,1.66
2026-04-13,00981A,1303,南亞,19943000.0,1.39
2026-04-13,00981A,3211,順達,3902000.0,1.14
2026-04-13,00981A,8358,金居,4809000.0,1.12
2026-04-13,00981A,3189,景碩,2697000.0,0.8
2026-04-13,00981A,6147,頎邦,7692000.0,0.73
2026-04-13,00981A,2454,聯發科,528000.0,0.69
2026-04-13,00981A,3443,創意,271000.0,0.61
2026-04-13,00981A,3661,世芯-KY,236000.0,0.59
2026-04-13,00981A,2404,漢唐,784000.0,0.59
2026-04-13,00981A,6488,環球晶,1380000.0,0.56
2026-04-13,00981A,8996,高力,535000.0,0.48
2026-04-13,00981A,3264,欣銓,2916000.0,0.45
2026-04-13,00981A,4979,華星光,1037000.0,0.39
2026-04-13,00981A,1326,台化,9002000.0,0.36
2026-04-13,00981A,6187,萬潤,388000.0,0.33
2026-04-13,00981A,3583,辛耘,527000.0,0.3
2026-04-13,00981A,6191,精成科,3402000.0,0.26
2026-04-13,00981A,3376,新日興,1429000.0,0.23
2026-04-13,00981A,6669,緯穎,77000.0,0.23
2026-04-13,00981A,2481,強茂,1637000.0,0.13
2026-04-13,00981A,3324,雙鴻,161000.0,0.12
2026-04-13,00981A,2002,中鋼,4930000.0,0.08
2026-04-13,00981A,3217,優群,484000.0,0.06
2026-04-13,00981A,8210,勤誠,64000.0,0.05
2026-04-13,00981A,1319,東陽,491000.0,0.03
2026-04-13,00981A,3008,大立光,11000.0,0.02
2026-04-13,00981A,2357,華碩,9000.0,0.0
2026-04-13,00981A,1815,富喬,6000.0,0.0
2026-04-13,00981A,2439,美律,9000.0,0.0
2026-04-13,00981A,3045,台灣大,9000.0,0.0
2026-04-13,00981A,2313,華通,8000.0,0.0
2026-04-13,00981A,5347,世界,8000.0,0.0
2026-04-13,00980A,2330,台灣積體電路製造,583000.0,9.1
2026-04-13,00980A,2308,台達電子工業,377000.0,5.14
2026-04-13,00980A,2383,台光電子材料,120000.0,3.13
2026-04-13,00980A,2382,廣達電腦,1213000.0,3.03
2026-04-13,00980A,2317,鴻海精密工業,1905000.0,2.99
2026-04-13,00980A,2345,智邦科技,208000.0,2.97
2026-04-13,00980A,7769,鴻勁精密,86000.0,2.77
2026-04-13,00980A,3017,奇鋐科技,157000.0,2.71
2026-04-13,00980A,2408,南亞科技,1510000.0,2.67
2026-04-13,00980A,6223,旺矽科技,71000.0,2.53
2026-04-13,00980A,2360,致茂電子,169000.0,2.49
