日期,ETF代號,股票代號,股票名稱,股數,持股比例(%)
2026-03-30,00981A,2330,台積電,5023000.0,8.95
2026-03-30,00981A,2383,台光電,2636000.0,7.35
2026-03-30,00981A,2308,台達電,4369000.0,6.5
2026-03-30,00981A,3017,奇鋐,2976000.0,6.36
2026-03-30,00981A,3653,健策,1478000.0,5.76
2026-03-30,00981A,2345,智邦,3436000.0,5.62
2026-03-30,00981A,3665,貿聯-KY,2898848.0,5.46
2026-03-30,00981A,2368,金像電,5931000.0,5.33
2026-03-30,00981A,6223,旺矽,1404000.0,5.25
2026-03-30,00981A,3037,欣興,7410000.0,3.66
2026-03-30,00981A,8046,南電,6057000.0,3.52
2026-03-30,00981A,5274,信驊,288000.0,3.24
2026-03-30,00981A,2327,國巨*,10883000.0,2.81
2026-03-30,00981A,3711,日月光投控,6059000.0,2.14
2026-03-30,00981A,6515,穎崴,268000.0,2.06
2026-03-30,00981A,2449,京元電子,7332000.0,2.0
2026-03-30,00981A,6510,精測,603000.0,2.0
2026-03-30,00981A,1303,南亞,19643000.0,1.6
2026-03-30,00981A,6805,富世達,782000.0,1.43
2026-03-30,00981A,3211,順達,3999000.0,1.42
2026-03-30,00981A,8210,勤誠,1240000.0,1.11
2026-03-30,00981A,3189,景碩,2657000.0,0.92
2026-03-30,00981A,6139,亞翔,1526000.0,0.83
2026-03-30,00981A,3661,世芯-KY,274000.0,0.75
2026-03-30,00981A,2454,聯發科,488000.0,0.74
2026-03-30,00981A,6488,環球晶,1702000.0,0.74
2026-03-30,00981A,5347,世界,5720000.0,0.67
2026-03-30,00981A,3443,創意,266000.0,0.62
2026-03-30,00981A,6274,台燿,925000.0,0.56
2026-03-30,00981A,2404,漢唐,575000.0,0.48
2026-03-30,00981A,8358,金居,1895000.0,0.44
2026-03-30,00981A,1326,台化,9000000.0,0.44
2026-03-30,00981A,8996,高力,485000.0,0.43
2026-03-30,00981A,4979,華星光,1037000.0,0.39
2026-03-30,00981A,6187,萬潤,388000.0,0.35
2026-03-30,00981A,3264,欣銓,1890000.0,0.31
2026-03-30,00981A,6191,精成科,3401000.0,0.31
2026-03-30,00981A,3376,新日興,1427000.0,0.29
2026-03-30,00981A,2408,南亞科,1307000.0,0.29
2026-03-30,00981A,6669,緯穎,75000.0,0.25
2026-03-30,00981A,3324,雙鴻,160000.0,0.15
2026-03-30,00981A,1319,東陽,1503000.0,0.12
2026-03-30,00981A,2002,中鋼,4928000.0,0.09
2026-03-30,00981A,3217,優群,357000.0,0.05
2026-03-30,00981A,3008,大立光,9000.0,0.02
2026-03-30,00981A,2357,華碩,7000.0,0.0
2026-03-30,00981A,1815,富喬,4000.0,0.0
2026-03-30,00981A,2439,美律,7000.0,0.0
2026-03-30,00981A,3045,台灣大,7000.0,0.0
2026-03-30,00981A,2313,華通,6000.0,0.0
2026-03-30,00981A,3583,辛耘,7000.0,0.0
2026-03-30,00980A,2330,台灣積體電路製造,583000.0,8.67
2026-03-30,00980A,2308,台達電子工業,306000.0,3.8
2026-03-30,00980A,3017,奇鋐科技,176000.0,3.14
2026-03-30,00980A,2317,鴻海精密工業,1905000.0,3.09
2026-03-30,00980A,6669,緯穎科技服務,104000.0,2.93
2026-03-30,00980A,2382,廣達電腦,1213000.0,2.85
2026-03-30,00980A,2345,智邦科技,208000.0,2.84
2026-03-30,00980A,2408,南亞科技,1510000.0,2.78
2026-03-30,00980A,8210,勤誠興業,368000.0,2.75
2026-03-30,00980A,7769,鴻勁精密,86000.0,2.67
2026-03-30,00980A,6515,穎崴科技,37000.0,2.37
2026-03-30,00980A,6584,南俊國際,471000.0,2.37
2026-03-30,00980A,2059,川湖科技,82000.0,2.37
2026-03-30,00980A,2891,中國信託金融控股,5447000.0,2.36
2026-03-30,00980A,5274,信驊科技,25000.0,2.34
2026-03-30,00980A,2360,致茂電子,169000.0,2.29
2026-03-30,00980A,2368,金像電子（股）公司,299000.0,2.24
2026-03-30,00980A,6223,旺矽科技,71000.0,2.22
2026-03-30,00980A,3653,健策精密工業,66000.0,2.14
2026-03-30,00980A,3665,貿聯控股（BizLink Holding In,130336.0,2.05
2026-03-30,00980A,2383,台光電子材料,85000.0,1.98
2026-03-30,00980A,2454,聯發科技,156000.0,1.97
2026-03-30,00980A,6274,台燿科技,338000.0,1.7
2026-03-30,00980A,6805,富世達,111000.0,1.7
2026-03-30,00980A,3711,日月光投資控股,536000.0,1.58
2026-03-30,00980A,3231,緯創資通,1470000.0,1.54
2026-03-30,00980A,2881,富邦金融控股,2057575.0,1.49
2026-03-30,00980A,2884,玉山金融控股,5569622.0,1.49
2026-03-30,00980A,8299,群聯電子,110000.0,1.47
2026-03-30,00980A,3293,鈊象電子,227000.0,1.42
2026-03-30,00980A,3264,欣銓科技,969000.0,1.31
2026-03-30,00980A,3036,文曄科技,693000.0,1.3
2026-03-30,00980A,6442,光紅建聖,71000.0,1.25
2026-03-30,00980A,8996,高力熱處理工業,165000.0,1.23
2026-03-30,00980A,2376,技嘉科技,615000.0,1.17
2026-03-30,00980A,2344,華邦電子,1391000.0,1.08
2026-03-30,00980A,3533,嘉澤端子工業,54000.0,1.0
2026-03-30,00980A,6831,邁科科技,314000.0,0.99
2026-03-30,00980A,5234,達興材料,344000.0,0.98
2026-03-30,00980A,3443,創意電子,50000.0,0.96
2026-03-30,00980A,5434,崇越科技,294000.0,0.76
2026-03-30,00980A,5904,寶雅國際,181450.0,0.76
2026-03-30,00980A,1590,亞德客國際集團,91000.0,0.75
2026-03-30,00980A,3044,健鼎科技,253000.0,0.74
2026-03-30,00980A,1477,聚陽實業,369000.0,0.73
2026-03-30,00980A,4915,致伸科技,1202000.0,0.72
2026-03-30,00980A,2449,京元電子,232000.0,0.53
2026-03-30,00980A,1519,華城電機,75000.0,0.52
2026-03-30,00980A,2548,華固建設,470000.0,0.48
2026-03-30,00980A,6510,中華精測科技,11000.0,0.31
2026-03-30,00982A,2330,台積電,1432000.0,8.28
2026-03-30,00982A,5536,聖暉*,3140000.0,7.5
2026-03-30,00982A,6669,緯穎,461000.0,4.97
2026-03-30,00982A,2360,致茂,855000.0,4.39
2026-03-30,00982A,2383,台光電,457000.0,4.22
2026-03-30,00982A,6139,亞翔,2278000.0,4.15
2026-03-30,00982A,2345,智邦,719000.0,3.78
2026-03-30,00982A,3017,奇鋐,538000.0,3.75
2026-03-30,00982A,3264,欣銓,6992000.0,3.51
2026-03-30,00982A,3105,穩懋,2825000.0,3.43
2026-03-30,00982A,2308,台達電,690000.0,3.31
2026-03-30,00982A,6223,旺矽,276000.0,3.21
2026-03-30,00982A,7769,鴻勁,259000.0,3.12
2026-03-30,00982A,6257,矽格,6338000.0,2.94
2026-03-30,00982A,3491,昇達科,539000.0,2.85
2026-03-30,00982A,2441,超豐,8180000.0,2.48
2026-03-30,00982A,3036,文曄,3090000.0,2.25
2026-03-30,00982A,2454,聯發科,443000.0,2.23
2026-03-30,00982A,2449,京元電子,2488000.0,2.2
2026-03-30,00982A,4958,臻鼎-KY,2654000.0,1.94
2026-03-30,00982A,5439,高技,1923000.0,1.86
2026-03-30,00982A,6805,富世達,291000.0,1.76
2026-03-30,00982A,3324,雙鴻,543000.0,1.71
2026-03-30,00982A,8210,勤誠,564000.0,1.63
2026-03-30,00982A,2428,興勤,3050000.0,1.53
2026-03-30,00982A,2421,建準,3307925.0,1.41
2026-03-30,00982A,1785,光洋科,4597000.0,1.41
2026-03-30,00982A,2316,楠梓電,4125000.0,1.37
2026-03-30,00982A,2404,漢唐,368000.0,1.03
2026-03-30,00982A,8996,高力,373000.0,1.02
2026-03-30,00982A,5289,宜鼎,286000.0,0.87
2026-03-30,00982A,2059,川湖,53000.0,0.61
2026-03-30,00982A,2472,立隆電,1223000.0,0.5
2026-03-30,00982A,2368,金像電,155000.0,0.45
2026-03-30,00982A,3711,日月光投控,349000.0,0.39
2026-03-30,00982A,6274,台燿,186000.0,0.37
2026-03-30,00982A,3008,大立光,51000.0,0.36
2026-03-30,00982A,2451,創見,464000.0,0.35
2026-03-30,00982A,3665,貿聯-KY,58136.0,0.34
2026-03-30,00982A,2327,國巨*,403000.0,0.33
2026-03-30,00982A,2481,強茂,1028000.0,0.32
2026-03-30,00982A,6177,達麗,1784350.0,0.27
2026-03-30,00982A,3376,新日興,355000.0,0.23
2026-03-30,00982A,5274,信驊,6000.0,0.22
2026-03-30,00982A,3529,力旺,23000.0,0.21
2026-03-30,00982A,8046,南電,103000.0,0.18
2026-03-30,00982A,2885,元大金,1102420.0,0.16
2026-03-30,00982A,8464,億豐,142000.0,0.16
2026-03-30,00982A,1319,東陽,355000.0,0.09
2026-03-30,00982A,4441,振大環球,59000.0,0.04
2026-03-30,00982A,2548,華固,29600.0,0.01
2026-03-30,00982A,6510,精測,1000.0,0.01
2026-03-30,00982A,3443,創意,1000.0,0.01
2026-03-30,00982A,1519,華城,600.0,0.0
2026-03-30,00982A,8358,金居,1000.0,0.0
2026-03-30,00982A,3706,神達,1400.0,0.0
2026-03-30,00982A,2886,兆豐金,1000.0,0.0
2026-03-30,00982A,2881,富邦金,250.0,0.0
