日期,ETF代號,股票代號,股票名稱,股數,持股比例(%)
2026-06-12,00980A,2383,台光電子材料,134000.0,3.69
2026-06-12,00980A,6223,旺矽科技,84000.0,3.11
2026-06-12,00980A,2368,金像電子（股）公司,393000.0,2.96
2026-06-12,00980A,3037,欣興電子,562000.0,2.89
2026-06-12,00980A,2360,致茂電子,204000.0,2.67
2026-06-12,00980A,2345,智邦科技,194000.0,2.58
2026-06-12,00980A,5274,信驊科技,22000.0,2.31
2026-06-12,00980A,6515,穎崴科技,37000.0,2.02
2026-06-12,00980A,3711,日月光投資控股,584000.0,1.97
2026-06-12,00980A,2317,鴻海精密工業,1286000.0,1.91
2026-06-12,00980A,2408,南亞科技,885000.0,1.89
2026-06-12,00980A,3017,奇鋐科技,131000.0,1.8
2026-06-12,00980A,2344,華邦電子,1839000.0,1.8
2026-06-12,00980A,8299,群聯電子,134000.0,1.77
2026-06-12,00980A,3443,創意電子,70000.0,1.75
2026-06-12,00980A,6274,台燿科技,208000.0,1.7
2026-06-12,00980A,3081,聯亞光電工業,127000.0,1.59
2026-06-12,00980A,8210,勤誠興業,175000.0,1.47
2026-06-12,00980A,6669,緯穎科技服務,52000.0,1.44
2026-06-12,00980A,8996,高力熱處理工業,221000.0,1.44
2026-06-12,00980A,3036,文曄科技,1067000.0,1.39
2026-06-12,00980A,3653,健策精密工業,57000.0,1.2
2026-06-12,00980A,5904,寶雅國際,312450.0,1.15
2026-06-12,00980A,2382,廣達電腦,530000.0,1.12
2026-06-12,00980A,2891,中國信託金融控股,2849000.0,1.1
2026-06-12,00980A,3231,緯創資通,1228000.0,1.09
2026-06-12,00980A,3189,景碩科技,305000.0,1.06
2026-06-12,00980A,3529,力旺電子,60000.0,1.06
2026-06-12,00980A,8046,南亞電路板,219000.0,1.02
2026-06-12,00980A,6805,富世達,92000.0,0.96
2026-06-12,00980A,6831,邁科科技,224000.0,0.93
2026-06-12,00980A,2376,技嘉科技,424000.0,0.83
2026-06-12,00980A,3044,健鼎科技,276000.0,0.78
2026-06-12,00980A,2884,玉山金融控股,3867622.0,0.76
2026-06-12,00980A,6442,光紅建聖,71000.0,0.75
2026-06-12,00980A,3665,貿聯控股（BizLink Holding In,53336.0,0.7
2026-06-12,00980A,3293,鈊象電子,124000.0,0.53
2026-06-12,00980A,3264,欣銓科技,172000.0,0.22
2026-06-12,00980A,3533,嘉澤端子工業,13000.0,0.17
2026-06-12,00982A,2330,台積電,1967000.0,8.9
2026-06-12,00982A,5536,聖暉*,3754000.0,8.11
2026-06-12,00982A,2454,聯發科,867000.0,7.12
2026-06-12,00982A,6139,亞翔,2940000.0,4.33
2026-06-12,00982A,3105,穩懋,4143000.0,4.01
2026-06-12,00982A,6223,旺矽,307000.0,3.76
2026-06-12,00982A,2345,智邦,804000.0,3.68
2026-06-12,00982A,2360,致茂,823000.0,3.62
2026-06-12,00982A,2383,台光電,330000.0,3.38
2026-06-12,00982A,4958,臻鼎-KY,3147000.0,3.35
2026-06-12,00982A,3491,昇達科,967000.0,3.27
2026-06-12,00982A,6669,緯穎,296000.0,2.92
2026-06-12,00982A,2059,川湖,183000.0,2.35
2026-06-12,00982A,2303,聯電,9007000.0,2.26
2026-06-12,00982A,6285,啟碁,4029000.0,2.21
2026-06-12,00982A,3264,欣銓,4508000.0,1.95
2026-06-12,00982A,6257,矽格,4687000.0,1.94
2026-06-12,00982A,3017,奇鋐,407000.0,1.91
2026-06-12,00982A,2472,立隆電,2620000.0,1.84
2026-06-12,00982A,6488,環球晶,1146000.0,1.81
2026-06-12,00982A,3583,辛耘,1121000.0,1.78
2026-06-12,00982A,3008,大立光,201000.0,1.68
2026-06-12,00982A,1785,光洋科,5527000.0,1.62
2026-06-12,00982A,2467,志聖,1461000.0,1.59
2026-06-12,00982A,2377,微星,5688000.0,1.53
2026-06-12,00982A,2327,國巨*,853000.0,1.44
2026-06-12,00982A,6147,頎邦,3000000.0,1.34
2026-06-12,00982A,7769,鴻勁,93000.0,1.32
2026-06-12,00982A,6274,台燿,440000.0,1.3
2026-06-12,00982A,8016,矽創,2211000.0,1.27
2026-06-12,00982A,3702,大聯大,5420000.0,1.18
2026-06-12,00982A,3711,日月光投控,1008000.0,1.1
2026-06-12,00982A,3036,文曄,2311000.0,1.08
2026-06-12,00982A,2368,金像電,392000.0,1.06
2026-06-12,00982A,2316,楠梓電,3374000.0,1.04
2026-06-12,00982A,6531,愛普*,554000.0,0.99
2026-06-12,00982A,8996,高力,376000.0,0.86
2026-06-12,00982A,6278,台表科,2201000.0,0.85
2026-06-12,00982A,2376,技嘉,1064000.0,0.73
2026-06-12,00982A,6805,富世達,121000.0,0.43
2026-06-12,00982A,2351,順德,900000.0,0.33
2026-06-12,00982A,5274,信驊,9000.0,0.32
2026-06-12,00982A,2451,創見,519000.0,0.3
2026-06-12,00982A,2885,元大金,2114420.0,0.26
2026-06-12,00982A,3376,新日興,359000.0,0.15
2026-06-12,00982A,6177,達麗,194350.0,0.02
2026-06-12,00982A,3443,創意,1000.0,0.01
2026-06-12,00982A,8046,南電,1000.0,0.0
2026-06-12,00982A,4441,振大環球,4000.0,0.0
2026-06-12,00982A,8358,金居,1000.0,0.0
2026-06-12,00982A,1519,華城,600.0,0.0
2026-06-12,00982A,3665,貿聯-KY,136.0,0.0
2026-06-12,00982A,3706,神達,1400.0,0.0
2026-06-12,00982A,2886,兆豐金,1000.0,0.0
2026-06-12,00982A,2881,富邦金,250.0,0.0
