日期,ETF代號,股票代號,股票名稱,股數,持股比例(%)
2026-05-27,00981A,2330,台積電,11657000.0,9.23
2026-05-27,00981A,2383,台光電,4723000.0,8.63
2026-05-27,00981A,2454,聯發科,4263000.0,6.81
2026-05-27,00981A,2308,台達電,6572000.0,5.7
2026-05-27,00981A,2345,智邦,6231000.0,5.62
2026-05-27,00981A,3017,奇鋐,5141000.0,4.78
2026-05-27,00981A,6223,旺矽,2169000.0,4.77
2026-05-27,00981A,3037,欣興,12466000.0,4.64
2026-05-27,00981A,2327,國巨*,18313000.0,4.42
2026-05-27,00981A,6669,緯穎,2344000.0,4.1
2026-05-27,00981A,2368,金像電,7769000.0,3.68
2026-05-27,00981A,3711,日月光投控,16640000.0,3.68
2026-05-27,00981A,8046,南電,11398000.0,3.55
2026-05-27,00981A,2303,聯電,71190000.0,3.52
2026-05-27,00981A,3665,貿聯-KY,4703848.0,3.43
2026-05-27,00981A,3653,健策,2267000.0,2.86
2026-05-27,00981A,5274,信驊,422000.0,2.65
2026-05-27,00981A,6274,台燿,4151000.0,2.33
2026-05-27,00981A,6515,穎崴,442000.0,1.49
2026-05-27,00981A,6805,富世達,1761000.0,1.05
2026-05-27,00981A,8210,勤誠,2167000.0,1.04
2026-05-27,00981A,6510,精測,930000.0,1.02
2026-05-27,00981A,2449,京元電子,8268000.0,0.9
2026-05-27,00981A,3533,嘉澤,852000.0,0.77
2026-05-27,00981A,2404,漢唐,1715000.0,0.73
2026-05-27,00981A,6187,萬潤,1334000.0,0.52
2026-05-27,00981A,3264,欣銓,6217000.0,0.49
2026-05-27,00981A,5439,高技,3528000.0,0.47
2026-05-27,00981A,8996,高力,1034000.0,0.43
2026-05-27,00981A,3008,大立光,329000.0,0.4
2026-05-27,00981A,8358,金居,1980000.0,0.38
2026-05-27,00981A,8150,南茂,11635000.0,0.38
2026-05-27,00981A,4966,譜瑞-KY,1036000.0,0.31
2026-05-27,00981A,6278,台表科,3734000.0,0.3
2026-05-27,00981A,6147,頎邦,3201000.0,0.29
2026-05-27,00981A,1590,亞德客-KY,530000.0,0.26
2026-05-27,00981A,6415,矽力*-KY,1038000.0,0.24
2026-05-27,00981A,3443,創意,96000.0,0.17
2026-05-27,00981A,6191,精成科,3988000.0,0.13
2026-05-27,00981A,3376,新日興,1741000.0,0.13
2026-05-27,00981A,6271,同欣電,686000.0,0.06
2026-05-27,00981A,2002,中鋼,5163000.0,0.03
2026-05-27,00981A,2313,華通,329000.0,0.03
2026-05-27,00981A,1319,東陽,511000.0,0.01
2026-05-27,00981A,2357,華碩,1000.0,0.0
2026-05-27,00981A,3661,世芯-KY,1000.0,0.0
2026-05-27,00981A,1815,富喬,107000.0,0.0
2026-05-27,00981A,2439,美律,18000.0,0.0
2026-05-27,00981A,2317,鴻海,1000.0,0.0
2026-05-27,00981A,5347,世界,1000.0,0.0
2026-05-27,00981A,2481,強茂,5000.0,0.0
2026-05-27,00980A,2330,台灣積體電路製造,645000.0,7.96
2026-05-27,00980A,2308,台達電子工業,475000.0,6.42
2026-05-27,00980A,2454,聯發科技,188000.0,4.68
2026-05-27,00980A,2383,台光電子材料,134000.0,3.81
2026-05-27,00980A,2360,致茂電子,248000.0,3.49
2026-05-27,00980A,3037,欣興電子,562000.0,3.26
2026-05-27,00980A,2345,智邦科技,227000.0,3.19
2026-05-27,00980A,7769,鴻勁精密,74000.0,3.1
2026-05-27,00980A,2344,華邦電子,3621000.0,3.01
2026-05-27,00980A,2368,金像電子（股）公司,393000.0,2.9
2026-05-27,00980A,2408,南亞科技,1646000.0,2.76
2026-05-27,00980A,8299,群聯電子,205000.0,2.73
2026-05-27,00980A,3017,奇鋐科技,184000.0,2.67
2026-05-27,00980A,5274,信驊科技,25000.0,2.45
2026-05-27,00980A,6223,旺矽科技,71000.0,2.43
2026-05-27,00980A,6274,台燿科技,275000.0,2.41
2026-05-27,00980A,2059,川湖科技,82000.0,2.16
2026-05-27,00980A,2317,鴻海精密工業,1506000.0,2.13
2026-05-27,00980A,3711,日月光投資控股,584000.0,2.01
