日期,ETF代號,股票代號,股票名稱,股數,持股比例(%)
2026-08-05,00980A,2382,廣達電腦,987000.0,1.59
2026-08-05,00980A,3653,健策精密工業,69000.0,1.59
2026-08-05,00980A,5274,信驊科技,18300.0,1.56
2026-08-05,00980A,2360,致茂電子,148000.0,1.48
2026-08-05,00980A,6274,台燿科技,187000.0,1.46
2026-08-05,00980A,3443,創意電子,59000.0,1.37
2026-08-05,00980A,3036,文曄科技,1147000.0,1.37
2026-08-05,00980A,2891,中國信託金融控股,3711000.0,1.3
2026-08-05,00980A,2376,技嘉科技,694000.0,1.26
2026-08-05,00980A,3711,日月光投資控股,400000.0,1.26
2026-08-05,00980A,5904,寶雅國際,312450.0,1.19
2026-08-05,00980A,8046,南亞電路板,203000.0,1.14
2026-08-05,00980A,3231,緯創資通,1041000.0,1.07
2026-08-05,00980A,2327,國巨,345000.0,1.06
2026-08-05,00980A,3293,鈊象電子,252000.0,1.04
2026-08-05,00980A,2344,華邦電子,1153000.0,1.03
2026-08-05,00980A,8996,高力熱處理工業,181000.0,0.99
2026-08-05,00980A,3529,力旺電子,65000.0,0.91
2026-08-05,00980A,2884,玉山金融控股,4362622.0,0.88
2026-08-05,00980A,3008,大立光電,36000.0,0.87
2026-08-05,00980A,6213,聯茂電子,482000.0,0.87
2026-08-05,00980A,4958,臻鼎科技控股,335000.0,0.87
2026-08-05,00980A,8210,勤誠興業,139000.0,0.86
2026-08-05,00980A,3189,景碩科技,185000.0,0.81
2026-08-05,00980A,3044,健鼎科技,345000.0,0.73
2026-08-05,00980A,3264,欣銓科技,650000.0,0.7
2026-08-05,00980A,6831,邁科科技,182000.0,0.58
2026-08-05,00980A,6805,富世達,54000.0,0.46
2026-08-05,00980A,3665,貿聯控股（BizLink Holding In,32336.0,0.4
2026-08-05,00980A,3026,禾伸堂企業,134000.0,0.39
2026-08-05,00980A,6442,光紅建聖,38000.0,0.28
2026-08-05,00980A,3533,嘉澤端子工業,13000.0,0.13
2026-08-05,00982A,2330,台積電,1794000.0,8.47
2026-08-05,00982A,5536,聖暉*,3736000.0,7.53
2026-08-05,00982A,2454,聯發科,872000.0,6.86
2026-08-05,00982A,6669,緯穎,510000.0,6.44
2026-08-05,00982A,6139,亞翔,3775000.0,6.04
2026-08-05,00982A,2345,智邦,817000.0,3.86
2026-08-05,00982A,6223,旺矽,307000.0,3.69
2026-08-05,00982A,2059,川湖,185000.0,3.58
2026-08-05,00982A,2383,台光電,327000.0,3.42
2026-08-05,00982A,2360,致茂,837000.0,3.28
2026-08-05,00982A,3105,穩懋,4226000.0,2.94
2026-08-05,00982A,4958,臻鼎-KY,3178000.0,2.87
2026-08-05,00982A,6531,愛普*,1440000.0,2.36
2026-08-05,00982A,3491,昇達科,988000.0,2.35
2026-08-05,00982A,3008,大立光,248000.0,2.2
2026-08-05,00982A,6488,環球晶,1134000.0,2.2
2026-08-05,00982A,2303,聯電,9109000.0,2.2
2026-08-05,00982A,3017,奇鋐,407000.0,2.15
2026-08-05,00982A,6257,矽格,4821000.0,1.96
2026-08-05,00982A,3264,欣銓,4780000.0,1.88
2026-08-05,00982A,2377,微星,5678000.0,1.73
2026-08-05,00982A,3583,辛耘,1158000.0,1.65
2026-08-05,00982A,2467,志聖,1505000.0,1.54
2026-08-05,00982A,3702,大聯大,5678000.0,1.36
2026-08-05,00982A,8016,矽創,2270000.0,1.29
2026-08-05,00982A,6274,台燿,450000.0,1.23
2026-08-05,00982A,3711,日月光投控,1016000.0,1.21
2026-08-05,00982A,7769,鴻勁,93000.0,1.17
2026-08-05,00982A,2472,立隆電,2332000.0,1.12
2026-08-05,00982A,2316,楠梓電,3471000.0,1.08
2026-08-05,00982A,3036,文曄,2404000.0,1.04
2026-08-05,00982A,1785,光洋科,4384000.0,0.99
2026-08-05,00982A,2327,國巨*,828000.0,0.95
2026-08-05,00982A,5274,信驊,29900.0,0.94
2026-08-05,00982A,8996,高力,382000.0,0.8
2026-08-05,00982A,2351,順德,2316000.0,0.78
2026-08-05,00982A,2376,技嘉,1073000.0,0.73
2026-08-05,00982A,6278,台表科,2310000.0,0.72
2026-08-05,00982A,3529,力旺,93000.0,0.49
2026-08-05,00982A,6831,邁科,300000.0,0.38
2026-08-05,00982A,6239,力成,710000.0,0.37
2026-08-05,00982A,2451,創見,521000.0,0.3
2026-08-05,00982A,2885,元大金,2128420.0,0.3
2026-08-05,00982A,6187,萬潤,91000.0,0.2
2026-08-05,00982A,3231,緯創,300000.0,0.12
2026-08-05,00982A,6177,達麗,194350.0,0.02
2026-08-05,00982A,3443,創意,1000.0,0.01
2026-08-05,00982A,2368,金像電,2000.0,0.0
2026-08-05,00982A,8046,南電,1000.0,0.0
2026-08-05,00982A,4441,振大環球,4000.0,0.0
2026-08-05,00982A,1519,華城,600.0,0.0
2026-08-05,00982A,8358,金居,1000.0,0.0
2026-08-05,00982A,3706,神達,1400.0,0.0
2026-08-05,00982A,2886,兆豐金,1000.0,0.0
2026-08-05,00982A,2881,富邦金,250.0,0.0
