日期,ETF代號,股票代號,股票名稱,股數,持股比例(%)
2026-05-22,00980A,2308,台達電子工業,459000.0,5.42
2026-05-22,00980A,2454,聯發科技,188000.0,4.09
2026-05-22,00980A,2383,台光電子材料,134000.0,3.78
2026-05-22,00980A,7769,鴻勁精密,74000.0,3.22
2026-05-22,00980A,2360,致茂電子,248000.0,3.17
2026-05-22,00980A,2345,智邦科技,227000.0,3.16
2026-05-22,00980A,3037,欣興電子,562000.0,3.07
2026-05-22,00980A,2368,金像電子（股）公司,393000.0,2.94
2026-05-22,00980A,2408,南亞科技,1646000.0,2.88
2026-05-22,00980A,3017,奇鋐科技,184000.0,2.64
2026-05-22,00980A,2344,華邦電子,3621000.0,2.55
2026-05-22,00980A,5274,信驊科技,25000.0,2.5
2026-05-22,00980A,6223,旺矽科技,71000.0,2.41
2026-05-22,00980A,2059,川湖科技,82000.0,2.35
2026-05-22,00980A,2317,鴻海精密工業,1506000.0,2.12
2026-05-22,00980A,6669,緯穎科技服務,68000.0,2.12
2026-05-22,00980A,8299,群聯電子,150000.0,2.05
2026-05-22,00980A,3443,創意電子,70000.0,2.03
2026-05-22,00980A,3081,聯亞光電工業,127000.0,1.94
2026-05-22,00980A,3711,日月光投資控股,584000.0,1.85
2026-05-22,00980A,6274,台燿科技,222000.0,1.82
2026-05-22,00980A,6515,穎崴科技,37000.0,1.81
2026-05-22,00980A,8210,勤誠興業,236000.0,1.79
2026-05-22,00980A,3036,文曄科技,1067000.0,1.74
2026-05-22,00980A,6805,富世達,161000.0,1.63
2026-05-22,00980A,2382,廣達電腦,899000.0,1.6
2026-05-22,00980A,8996,高力熱處理工業,221000.0,1.46
2026-05-22,00980A,2376,技嘉科技,577000.0,1.05
2026-05-22,00980A,3189,景碩科技,305000.0,1.05
2026-05-22,00980A,3231,緯創資通,1228000.0,1.0
2026-05-22,00980A,6831,邁科科技,224000.0,0.99
2026-05-22,00980A,3293,鈊象電子,220000.0,0.93
2026-05-22,00980A,2891,中國信託金融控股,2849000.0,0.92
2026-05-22,00980A,3653,健策精密工業,38000.0,0.78
2026-05-22,00980A,3044,健鼎科技,276000.0,0.76
2026-05-22,00980A,6442,光紅建聖,71000.0,0.75
2026-05-22,00980A,2884,玉山金融控股,3867622.0,0.68
2026-05-22,00980A,3665,貿聯控股（BizLink Holding In,53336.0,0.67
2026-05-22,00980A,6584,南俊國際,153000.0,0.59
2026-05-22,00980A,5904,寶雅國際,179450.0,0.57
2026-05-22,00980A,2548,華固建設,512000.0,0.36
2026-05-22,00980A,1477,聚陽實業,201000.0,0.25
2026-05-22,00980A,3264,欣銓科技,172000.0,0.21
2026-05-22,00980A,3533,嘉澤端子工業,13000.0,0.19
2026-05-22,00980A,4915,致伸科技,298000.0,0.12
2026-05-22,00982A,2330,台積電,1937000.0,8.33
2026-05-22,00982A,5536,聖暉*,3872000.0,6.94
2026-05-22,00982A,2345,智邦,831000.0,3.97
2026-05-22,00982A,3264,欣銓,9348000.0,3.95
2026-05-22,00982A,2454,聯發科,570000.0,3.9
2026-05-22,00982A,3105,穩懋,4118000.0,3.84
2026-05-22,00982A,2360,致茂,851000.0,3.73
2026-05-22,00982A,6139,亞翔,2463000.0,3.72
2026-05-22,00982A,3491,昇達科,980000.0,3.5
2026-05-22,00982A,6223,旺矽,318000.0,3.46
2026-05-22,00982A,6669,緯穎,306000.0,3.15
2026-05-22,00982A,2383,台光電,342000.0,3.09
2026-05-22,00982A,6147,頎邦,6092000.0,2.61
2026-05-22,00982A,4958,臻鼎-KY,2770000.0,2.51
2026-05-22,00982A,2059,川湖,246000.0,2.32
2026-05-22,00982A,6285,啟碁,4160000.0,2.25
2026-05-22,00982A,2303,聯電,9288000.0,2.08
2026-05-22,00982A,6257,矽格,4846000.0,2.02
2026-05-22,00982A,3017,奇鋐,420000.0,2.02
2026-05-22,00982A,3583,辛耘,1160000.0,1.93
2026-05-22,00982A,2467,志聖,1512000.0,1.71
2026-05-22,00982A,6488,環球晶,1179000.0,1.59
2026-05-22,00982A,1785,光洋科,5717000.0,1.57
2026-05-22,00982A,2472,立隆電,2870000.0,1.47
2026-05-22,00982A,7769,鴻勁,96000.0,1.42
2026-05-22,00982A,3008,大立光,208000.0,1.39
2026-05-22,00982A,3036,文曄,2391000.0,1.34
2026-05-22,00982A,3702,大聯大,5605000.0,1.33
2026-05-22,00982A,8016,矽創,2284000.0,1.31
2026-05-22,00982A,6274,台燿,455000.0,1.16
2026-05-22,00982A,2316,楠梓電,3486000.0,1.02
2026-05-22,00982A,2368,金像電,406000.0,1.01
2026-05-22,00982A,3711,日月光投控,996000.0,0.98
2026-05-22,00982A,6278,台表科,2277000.0,0.98
2026-05-22,00982A,2327,國巨*,850000.0,0.94
2026-05-22,00982A,2404,漢唐,384000.0,0.81
2026-05-22,00982A,6510,精測,126000.0,0.81
2026-05-22,00982A,8996,高力,389000.0,0.8
2026-05-22,00982A,2347,聯強,3458000.0,0.56
2026-05-22,00982A,6531,愛普*,309000.0,0.52
2026-05-22,00982A,2351,順德,1393000.0,0.52
2026-05-22,00982A,6831,邁科,230000.0,0.35
2026-05-22,00982A,2376,技嘉,548000.0,0.33
2026-05-22,00982A,2377,微星,1511000.0,0.33
2026-05-22,00982A,2451,創見,535000.0,0.32
2026-05-22,00982A,5274,信驊,9000.0,0.29
2026-05-22,00982A,8046,南電,107000.0,0.18
2026-05-22,00982A,3376,新日興,371000.0,0.15
2026-05-22,00982A,6177,達麗,1712350.0,0.15
2026-05-22,00982A,2885,元大金,1150420.0,0.12
2026-05-22,00982A,3443,創意,1000.0,0.01
2026-05-22,00982A,6805,富世達,1000.0,0.0
2026-05-22,00982A,4441,振大環球,4000.0,0.0
2026-05-22,00982A,8358,金居,1000.0,0.0
2026-05-22,00982A,1519,華城,600.0,0.0
2026-05-22,00982A,3665,貿聯-KY,136.0,0.0
2026-05-22,00982A,2548,華固,2000.0,0.0
2026-05-22,00982A,3706,神達,1400.0,0.0
2026-05-22,00982A,2881,富邦金,250.0,0.0
2026-05-22,00982A,2886,兆豐金,1000.0,0.0
